,sentiDiff
10744,0.20409999999999995
12634,0.20189999999999997
11410,0.2017
10348,0.2017
211,0.2016
236,0.2016
221,0.20129999999999992
219,0.20119999999999993
11347,0.20089999999999997
11377,0.19779999999999998
11333,0.19740000000000002
10973,0.19569999999999999
11383,0.19479999999999997
11116,0.1935
12043,0.19320000000000004
11417,0.19320000000000004
984,0.19299999999999995
2134,0.19200000000000006
2550,0.19200000000000006
2137,0.19200000000000006
1422,0.19200000000000006
3965,0.19200000000000006
4152,0.19200000000000006
4423,0.19200000000000006
3125,0.19200000000000006
8908,0.19200000000000006
2114,0.19200000000000006
5975,0.19190000000000007
5289,0.19190000000000007
2212,0.19190000000000007
2131,0.19190000000000007
2129,0.19190000000000007
7634,0.19190000000000007
2397,0.19190000000000007
9544,0.19190000000000007
3649,0.19180000000000008
11880,0.19180000000000008
5817,0.19180000000000008
5435,0.19180000000000008
2125,0.19180000000000008
2100,0.19180000000000008
1936,0.19180000000000008
10076,0.1917000000000001
2499,0.1917000000000001
2128,0.1917000000000001
2600,0.1917000000000001
2133,0.1917000000000001
6469,0.1917000000000001
2135,0.1917000000000001
2172,0.1917000000000001
4289,0.1917000000000001
9898,0.1916000000000001
1453,0.1916000000000001
9452,0.1916000000000001
9722,0.1916000000000001
2115,0.1916000000000001
2138,0.1915
3239,0.1915
7725,0.1915
2099,0.19140000000000001
2117,0.19140000000000001
1783,0.19140000000000001
6144,0.19140000000000001
231,0.19140000000000001
6554,0.19140000000000001
2122,0.19140000000000001
1591,0.19140000000000001
7225,0.19130000000000003
2448,0.19130000000000003
2132,0.19130000000000003
7048,0.19130000000000003
3773,0.19130000000000003
11348,0.19130000000000003
2262,0.19130000000000003
2130,0.19130000000000003
6960,0.19120000000000004
3899,0.19120000000000004
4781,0.19120000000000004
8373,0.19110000000000005
1746,0.19100000000000006
2121,0.19100000000000006
1660,0.19090000000000007
2756,0.19090000000000007
1974,0.19090000000000007
3466,0.19090000000000007
2119,0.19090000000000007
2126,0.19090000000000007
2136,0.19090000000000007
4706,0.1906000000000001
4221,0.1906000000000001
9266,0.1906000000000001
9093,0.1904
12344,0.1904
5661,0.19020000000000004
2110,0.19020000000000004
9000,0.19000000000000006
6795,0.18990000000000007
2101,0.18990000000000007
7544,0.18990000000000007
2108,0.1897000000000001
2104,0.1896000000000001
4495,0.18900000000000006
1709,0.18890000000000007
2120,0.18890000000000007
6383,0.18880000000000008
2107,0.1887000000000001
8204,0.1885
2105,0.1884
2111,0.18830000000000002
12177,0.18820000000000003
8542,0.18810000000000004
10228,0.18799999999999994
1559,0.18730000000000002
12077,0.18730000000000002
2116,0.18730000000000002
2106,0.18710000000000004
7137,0.18710000000000004
10356,0.18679999999999997
9359,0.1867000000000001
10362,0.18669999999999998
2112,0.1866000000000001
10800,0.1864
10359,0.1864
2113,0.18600000000000005
10393,0.18410000000000004
11351,0.18400000000000005
2118,0.18290000000000006
1625,0.18290000000000006
10355,0.1804
10287,0.18010000000000004
2123,0.17930000000000001
1826,0.17930000000000001
4997,0.17620000000000002
2109,0.17580000000000007
11399,0.1755
8774,0.1755
10358,0.17520000000000002
446,0.17320000000000002
6059,0.17320000000000002
11830,0.17280000000000006
11795,0.17280000000000006
11819,0.17280000000000006
11826,0.17280000000000006
11803,0.17280000000000006
11798,0.17280000000000006
11797,0.17280000000000006
11793,0.17280000000000006
11773,0.17270000000000008
11818,0.17270000000000008
11812,0.17270000000000008
11832,0.17270000000000008
11799,0.17270000000000008
11796,0.17270000000000008
11816,0.17270000000000008
11780,0.17270000000000008
9692,0.1726000000000001
11813,0.1726000000000001
11794,0.1726000000000001
11806,0.1726000000000001
11800,0.1726000000000001
11840,0.1726000000000001
11828,0.1726000000000001
11776,0.1726000000000001
11833,0.1725000000000001
11814,0.1725000000000001
11838,0.1724000000000001
11801,0.1724000000000001
11831,0.1724000000000001
11822,0.1724000000000001
11815,0.1723
11805,0.1723
11807,0.17220000000000002
11821,0.17220000000000002
11810,0.17220000000000002
11320,0.17220000000000002
11844,0.17220000000000002
11839,0.17220000000000002
11775,0.17210000000000003
11788,0.17200000000000004
11827,0.17200000000000004
11834,0.17200000000000004
11783,0.17180000000000006
11841,0.17170000000000007
11787,0.17170000000000007
9868,0.17170000000000007
11790,0.17170000000000007
11781,0.17160000000000009
11980,0.17160000000000009
11836,0.17160000000000009
11804,0.1715000000000001
11789,0.1714000000000001
11785,0.1714000000000001
11771,0.17120000000000002
11802,0.17110000000000003
11782,0.17090000000000005
11837,0.17080000000000006
11770,0.17080000000000006
11809,0.17060000000000008
11774,0.1703
11772,0.17020000000000002
11842,0.17000000000000004
10046,0.17000000000000004
11845,0.16990000000000005
12314,0.16990000000000005
2124,0.16970000000000007
1864,0.16970000000000007
11792,0.16970000000000007
11817,0.1694000000000001
11791,0.16920000000000002
11823,0.16920000000000002
11808,0.16870000000000007
11824,0.16870000000000007
11784,0.1683
11835,0.16810000000000003
11811,0.16800000000000004
11820,0.16800000000000004
11779,0.16770000000000007
10361,0.1673
11825,0.16610000000000003
12630,0.16500000000000004
11846,0.16500000000000004
10357,0.16490000000000005
2127,0.1624000000000001
2083,0.1624000000000001
11420,0.16049999999999998
12541,0.16049999999999998
11777,0.1594000000000001
11327,0.15880000000000005
8712,0.15390000000000004
11829,0.1493000000000001
10735,0.1482
11412,0.1482
2363,0.1421
2364,0.13949999999999996
2365,0.13939999999999997
12478,0.13890000000000002
2103,0.1372000000000001
11786,0.1363000000000001
10673,0.12660000000000005
11695,0.126
11718,0.126
11685,0.126
11690,0.126
11689,0.126
11722,0.126
11711,0.126
11687,0.126
11665,0.1259
11724,0.1259
11688,0.1259
11691,0.1259
11708,0.1259
11672,0.1259
11704,0.1259
11710,0.1259
9691,0.12580000000000002
11668,0.12580000000000002
11720,0.12580000000000002
11732,0.12580000000000002
11698,0.12580000000000002
11692,0.12580000000000002
11705,0.12580000000000002
11686,0.12580000000000002
11725,0.12570000000000003
11706,0.12570000000000003
11730,0.12560000000000004
11723,0.12560000000000004
11714,0.12560000000000004
11693,0.12560000000000004
11697,0.12549999999999994
11707,0.12549999999999994
11731,0.12539999999999996
11702,0.12539999999999996
11713,0.12539999999999996
11699,0.12539999999999996
11319,0.12539999999999996
11736,0.12539999999999996
11667,0.12529999999999997
11726,0.12519999999999998
11680,0.12519999999999998
11719,0.12519999999999998
11675,0.125
11679,0.12490000000000001
9867,0.12490000000000001
11682,0.12490000000000001
11733,0.12490000000000001
11728,0.12480000000000002
11673,0.12480000000000002
11696,0.12470000000000003
11677,0.12460000000000004
11681,0.12460000000000004
10360,0.12450000000000006
11663,0.12439999999999996
11694,0.12429999999999997
11674,0.12409999999999999
11729,0.124
11662,0.124
11701,0.12380000000000002
11666,0.12349999999999994
11664,0.12339999999999995
11734,0.12319999999999998
10045,0.12319999999999998
12313,0.12309999999999999
11737,0.12309999999999999
11684,0.12290000000000001
11709,0.12260000000000004
11715,0.12239999999999995
11683,0.12239999999999995
11716,0.12190000000000001
11700,0.12190000000000001
11676,0.12149999999999994
11727,0.12129999999999996
11712,0.12119999999999997
11703,0.12119999999999997
11671,0.12090000000000001
11717,0.11929999999999996
11738,0.11819999999999997
12629,0.11819999999999997
11415,0.11419999999999997
11578,0.11419999999999997
11669,0.11260000000000003
11326,0.11129999999999995
11721,0.10250000000000004
4397,0.10230000000000006
3940,0.10230000000000006
3100,0.10230000000000006
2524,0.10230000000000006
8882,0.10230000000000006
1397,0.10230000000000006
4126,0.10230000000000006
2371,0.10220000000000007
7608,0.10220000000000007
5949,0.10220000000000007
9519,0.10220000000000007
2187,0.10220000000000007
5263,0.10220000000000007
5791,0.10210000000000008
1911,0.10210000000000008
64,0.10210000000000008
3624,0.10210000000000008
5410,0.10210000000000008
11854,0.10210000000000008
2146,0.10200000000000009
2473,0.10200000000000009
4264,0.10200000000000009
6443,0.10200000000000009
2574,0.10200000000000009
10050,0.10200000000000009
1428,0.1019000000000001
9696,0.1019000000000001
9426,0.1019000000000001
9872,0.1019000000000001
7699,0.1018
3213,0.1018
1566,0.10170000000000001
6118,0.10170000000000001
3561,0.10170000000000001
63,0.10170000000000001
6528,0.10170000000000001
1758,0.10170000000000001
7199,0.10160000000000002
2236,0.10160000000000002
2422,0.10160000000000002
3747,0.10160000000000002
7022,0.10160000000000002
6934,0.10150000000000003
3873,0.10150000000000003
4755,0.10150000000000003
8347,0.10140000000000005
1721,0.10130000000000006
2730,0.10120000000000007
1635,0.10120000000000007
3440,0.10120000000000007
1949,0.10120000000000007
4680,0.1009000000000001
4195,0.1009000000000001
9240,0.1009000000000001
9067,0.10070000000000001
12319,0.10070000000000001
5635,0.10050000000000003
871,0.10050000000000003
8974,0.10030000000000006
65,0.10020000000000007
6769,0.10020000000000007
7518,0.10020000000000007
752,0.10000000000000009
262,0.0999000000000001
11532,0.09940000000000004
11501,0.09940000000000004
11536,0.09940000000000004
11533,0.09940000000000004
11525,0.09940000000000004
11563,0.09940000000000004
11522,0.09940000000000004
11545,0.09930000000000005
4469,0.09930000000000005
11519,0.09930000000000005
11541,0.09930000000000005
11557,0.09930000000000005
11517,0.09930000000000005
9607,0.09930000000000005
11569,0.09930000000000005
11529,0.09920000000000007
11512,0.09920000000000007
11487,0.09920000000000007
1684,0.09920000000000007
11544,0.09920000000000007
11542,0.09920000000000007
11944,0.09920000000000007
11579,0.09920000000000007
11535,0.09910000000000008
11523,0.09910000000000008
11516,0.09910000000000008
6357,0.09910000000000008
11521,0.09910000000000008
10138,0.09910000000000008
11549,0.09910000000000008
11572,0.09910000000000008
9961,0.09900000000000009
9785,0.09900000000000009
9515,0.09900000000000009
661,0.09900000000000009
11502,0.09900000000000009
11570,0.09900000000000009
11571,0.09900000000000009
11568,0.09900000000000009
11558,0.09889999999999999
11526,0.09889999999999999
11486,0.0988
8178,0.0988
11550,0.0988
11504,0.0988
11528,0.0988
11547,0.0988
11509,0.0988
11553,0.09870000000000001
11518,0.09870000000000001
11530,0.09870000000000001
11520,0.09870000000000001
11555,0.09870000000000001
350,0.09870000000000001
11552,0.09860000000000002
1028,0.09860000000000002
11539,0.09860000000000002
11531,0.09860000000000002
11560,0.09850000000000003
8516,0.09840000000000004
11508,0.09840000000000004
11527,0.09830000000000005
11513,0.09830000000000005
11524,0.09830000000000005
11506,0.09830000000000005
11566,0.09800000000000009
11534,0.09800000000000009
9329,0.09800000000000009
11538,0.09800000000000009
9156,0.0978
11582,0.0978
12407,0.0978
11565,0.0978
1534,0.09760000000000002
11543,0.09760000000000002
12052,0.09760000000000002
11497,0.09760000000000002
9063,0.09740000000000004
7112,0.09740000000000004
450,0.09740000000000004
11564,0.09740000000000004
11551,0.09730000000000005
11556,0.09730000000000005
11488,0.09730000000000005
11495,0.09710000000000008
11491,0.09700000000000009
9333,0.09700000000000009
1298,0.0969000000000001
12413,0.09689999999999999
11950,0.09689999999999999
10775,0.09670000000000001
11537,0.09640000000000004
1349,0.09630000000000005
11507,0.09630000000000005
11548,0.09620000000000006
11494,0.09610000000000007
11559,0.09589999999999999
11492,0.0958
11498,0.09570000000000001
11561,0.09550000000000003
11503,0.0947
12141,0.0947
11581,0.0947
11554,0.09450000000000003
11493,0.09450000000000003
10367,0.09440000000000004
9422,0.09410000000000007
11567,0.09410000000000007
11499,0.09400000000000008
10863,0.0938
11576,0.0938
11500,0.09340000000000004
1600,0.09320000000000006
11515,0.09260000000000002
11574,0.09150000000000003
10455,0.09150000000000003
1479,0.09130000000000005
1679,0.09130000000000005
10262,0.09040000000000004
11505,0.09030000000000005
6864,0.0897
2944,0.0897
2639,0.0897
5568,0.0897
2102,0.0897
3334,0.0897
2892,0.0897
7797,0.0897
2791,0.0897
5346,0.0897
5495,0.08960000000000001
1802,0.08960000000000001
3095,0.08960000000000001
1381,0.08960000000000001
3096,0.08960000000000001
5125,0.08960000000000001
1108,0.08960000000000001
2841,0.08960000000000001
1114,0.08960000000000001
1120,0.08960000000000001
4618,0.08960000000000001
2998,0.08960000000000001
7951,0.08960000000000001
1155,0.08960000000000001
1014,0.08950000000000002
4836,0.08950000000000002
7369,0.08950000000000002
2686,0.08950000000000002
9621,0.08950000000000002
3694,0.08950000000000002
1111,0.08950000000000002
1104,0.08950000000000002
3050,0.08950000000000002
11678,0.08950000000000002
4907,0.08940000000000003
8029,0.08940000000000003
8785,0.08930000000000005
6211,0.08930000000000005
3164,0.08930000000000005
7873,0.08930000000000005
5053,0.08919999999999995
3510,0.08919999999999995
5880,0.08909999999999996
4340,0.08909999999999996
11249,0.08909999999999996
1118,0.08909999999999996
1284,0.08909999999999996
3819,0.08909999999999996
9167,0.08909999999999996
1107,0.08909999999999996
820,0.08899999999999997
1110,0.08899999999999997
1885,0.08889999999999998
8107,0.08889999999999998
7292,0.08889999999999998
1117,0.0887
1264,0.0887
2030,0.08860000000000001
9797,0.08860000000000001
1123,0.08860000000000001
1516,0.08860000000000001
8445,0.08850000000000002
1216,0.08850000000000002
1115,0.08850000000000002
3389,0.08840000000000003
1994,0.08830000000000005
1465,0.08830000000000005
1121,0.08830000000000005
1480,0.08810000000000007
2017,0.08810000000000007
1105,0.08809999999999996
3280,0.08799999999999997
1243,0.08779999999999999
1116,0.08779999999999999
8614,0.0877
1103,0.0877
2366,0.08760000000000001
11573,0.08750000000000002
4072,0.08750000000000002
10349,0.08750000000000002
1109,0.08719999999999994
1106,0.08709999999999996
9975,0.08689999999999998
12243,0.08679999999999999
11510,0.0867
2330,0.08660000000000001
4971,0.08650000000000002
5197,0.08630000000000004
10967,0.08619999999999994
764,0.08610000000000007
2289,0.08609999999999995
6287,0.08609999999999995
6622,0.08560000000000001
4013,0.08560000000000001
2362,0.08539999999999992
1332,0.08519999999999994
1119,0.08519999999999994
8276,0.08499999999999996
5724,0.08489999999999998
4548,0.08489999999999998
1113,0.08460000000000001
1134,0.08460000000000001
12662,0.08440000000000003
11540,0.08360000000000001
6033,0.08350000000000002
11496,0.08320000000000005
11778,0.08310000000000006
6699,0.08299999999999996
12445,0.08219999999999994
11954,0.08190000000000008
12558,0.08189999999999997
12665,0.08099999999999996
10970,0.08099999999999996
11546,0.0806
1839,0.08000000000000007
4750,0.0798000000000001
2623,0.07940000000000003
11580,0.07900000000000007
12044,0.07900000000000007
11511,0.07710000000000006
12666,0.07699999999999996
12448,0.07699999999999996
1052,0.07630000000000003
1112,0.07630000000000003
10523,0.07469999999999999
11593,0.07309999999999994
2058,0.0727000000000001
11514,0.06980000000000008
12664,0.0695
10526,0.0695
7447,0.06620000000000004
10683,0.06540000000000001
10690,0.06540000000000001
10691,0.06540000000000001
10694,0.06540000000000001
10721,0.06540000000000001
10680,0.06540000000000001
10660,0.06540000000000001
8967,0.06540000000000001
10699,0.06530000000000002
10703,0.06530000000000002
7693,0.06530000000000002
9603,0.06530000000000002
10677,0.06530000000000002
10715,0.06530000000000002
10675,0.06530000000000002
10727,0.06530000000000002
10700,0.06520000000000004
10646,0.06520000000000004
10670,0.06520000000000004
10702,0.06520000000000004
10737,0.06520000000000004
11940,0.06520000000000004
10687,0.06520000000000004
10707,0.06510000000000005
10681,0.06510000000000005
10730,0.06510000000000005
10134,0.06510000000000005
10693,0.06510000000000005
10679,0.06510000000000005
10674,0.06510000000000005
9781,0.06500000000000006
10661,0.06500000000000006
10728,0.06500000000000006
10726,0.06500000000000006
10729,0.06500000000000006
9511,0.06500000000000006
9957,0.06500000000000006
7784,0.06489999999999996
10684,0.06489999999999996
10716,0.06489999999999996
10686,0.06479999999999997
10705,0.06479999999999997
10708,0.06479999999999997
10668,0.06479999999999997
10645,0.06479999999999997
10663,0.06479999999999997
10711,0.06469999999999998
10713,0.06469999999999998
10688,0.06469999999999998
10678,0.06469999999999998
10676,0.06469999999999998
10697,0.06459999999999999
10689,0.06459999999999999
10710,0.06459999999999999
8432,0.0645
10718,0.0645
10667,0.06440000000000001
10665,0.06430000000000002
10685,0.06430000000000002
10671,0.06430000000000002
10682,0.06430000000000002
8686,0.06420000000000003
9325,0.06400000000000006
10696,0.06400000000000006
10692,0.06400000000000006
10724,0.06400000000000006
10740,0.06379999999999997
9152,0.06379999999999997
10723,0.06379999999999997
12403,0.06379999999999997
10656,0.06359999999999999
10701,0.06359999999999999
9059,0.06340000000000001
10722,0.06340000000000001
10709,0.06330000000000002
7603,0.06330000000000002
10647,0.06330000000000002
10714,0.06330000000000002
10654,0.06310000000000004
10650,0.06300000000000006
10695,0.06240000000000001
10666,0.06230000000000002
1673,0.06229999999999991
10706,0.06220000000000003
1678,0.06219999999999992
2231,0.06219999999999992
10653,0.062100000000000044
8263,0.061899999999999955
1231,0.061899999999999955
10717,0.061899999999999955
1676,0.061899999999999955
10651,0.061799999999999966
10657,0.06169999999999998
10719,0.0615
8601,0.0615
11562,0.06130000000000002
10662,0.060699999999999976
12137,0.060699999999999976
10739,0.060699999999999976
10712,0.0605
10652,0.0605
10725,0.06010000000000004
9418,0.06010000000000004
10658,0.06000000000000005
243,0.059799999999999964
10733,0.059799999999999964
10860,0.059799999999999964
258,0.059599999999999986
310,0.059599999999999986
527,0.05940000000000001
10659,0.05940000000000001
601,0.05919999999999992
244,0.05909999999999993
250,0.05909999999999993
242,0.05899999999999994
254,0.05889999999999995
173,0.05889999999999995
248,0.058499999999999996
245,0.05840000000000001
793,0.05840000000000001
246,0.05829999999999991
639,0.05819999999999992
1186,0.05809999999999993
341,0.05799999999999994
1084,0.05799999999999994
252,0.05779999999999996
10451,0.057499999999999996
10732,0.057499999999999996
247,0.05740000000000001
240,0.05729999999999991
690,0.05719999999999992
563,0.05709999999999993
455,0.056700000000000084
506,0.056700000000000084
10664,0.05630000000000002
1668,0.05620000000000003
257,0.05609999999999993
287,0.05609999999999993
1672,0.05589999999999995
249,0.05589999999999995
253,0.05489999999999995
153,0.05489999999999995
4398,0.05479999999999996
3941,0.05479999999999996
1398,0.05479999999999996
3101,0.05479999999999996
4127,0.05479999999999996
8883,0.05479999999999996
2525,0.05479999999999996
5950,0.05469999999999997
5264,0.05469999999999997
7609,0.05469999999999997
2188,0.05469999999999997
2372,0.05469999999999997
9520,0.05469999999999997
215,0.05459999999999998
730,0.05459999999999998
1912,0.05459999999999998
5792,0.05459999999999998
11855,0.05459999999999998
5411,0.05459999999999998
3625,0.05459999999999998
2147,0.05449999999999999
2575,0.05449999999999999
2474,0.05449999999999999
10051,0.05449999999999999
4265,0.05449999999999999
6444,0.05449999999999999
9427,0.054400000000000004
9873,0.054400000000000004
1429,0.054400000000000004
9697,0.054400000000000004
7700,0.054299999999999904
3214,0.054299999999999904
1759,0.054199999999999915
3562,0.054199999999999915
1567,0.054199999999999915
214,0.054199999999999915
6529,0.054199999999999915
6119,0.054199999999999915
867,0.05410000000000004
